Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance(parsec),Distance(meters),luminosity(watts),Luminosity(Solar)
2979.821029,4.86E-15,0.010121,98.80446596,3.04911E+18,5.68E+23,1.48E-03
2948.209072,6.69E-15,0.00883333,113.2075899,3.49359E+18,1.03E+24,2.67E-03
2948.179727,6.57E-15,0.00899037,111.2301273,3.43256E+18,9.73E+23,2.53E-03
2947.704787,7.74E-15,0.0101396,98.62321985,3.04351E+18,9.01E+23,2.34E-03
2947.634061,7.08E-15,0.00948832,105.3927355,3.25242E+18,9.41E+23,2.45E-03
2947.130702,7.53E-15,0.00985886,101.4316057,3.13018E+18,9.27E+23,2.41E-03
2947.117567,6.13E-15,0.00863467,115.8121851,3.57396E+18,9.84E+23,2.56E-03
2947.021431,7.92E-15,0.0091323,109.5014399,3.37921E+18,1.14E+24,2.96E-03
2947.016088,7.30E-15,0.00935208,106.9280844,3.2998E+18,9.99E+23,2.60E-03
2946.926491,7.61E-15,0.0106474,93.91964235,2.89836E+18,8.04E+23,2.09E-03
2946.830846,7.23E-15,0.00980248,102.0150003,3.14818E+18,9.01E+23,2.34E-03
2946.659809,7.80E-15,0.0114954,86.99131827,2.68455E+18,7.07E+23,1.84E-03
2946.614269,6.80E-15,0.0107491,93.03104446,2.87094E+18,7.04E+23,1.83E-03
2946.596928,1.00E-14,0.00981675,101.8667074,3.14361E+18,1.24E+24,3.23E-03
2946.559188,1.06E-14,0.00903714,110.654477,3.4148E+18,1.55E+24,4.04E-03
2946.556082,9.38E-15,0.0105901,94.42781466,2.91404E+18,1.00E+24,2.60E-03
2946.544734,1.03E-14,0.00993414,100.6629663,3.10646E+18,1.25E+24,3.26E-03
2946.540953,1.05E-14,0.0106317,94.05833498,2.90264E+18,1.11E+24,2.90E-03
2946.52489,1.26E-14,0.0118329,84.51013699,2.60798E+18,1.08E+24,2.80E-03
2946.523049,1.00E-14,0.0109935,90.96284168,2.80711E+18,9.95E+23,2.59E-03
2946.517344,9.51E-15,0.00972063,102.8739907,3.17469E+18,1.20E+24,3.13E-03
2946.516071,1.12E-14,0.0100361,99.64029852,3.0749E+18,1.33E+24,3.46E-03
2946.51485,7.41E-15,0.0101178,98.83571527,3.05007E+18,8.66E+23,2.25E-03
2946.498669,1.06E-14,0.00887814,112.6362053,3.47595E+18,1.62E+24,4.20E-03
2946.492033,9.57E-15,0.0101169,98.8445077,3.05034E+18,1.12E+24,2.91E-03
2946.491732,8.78E-15,0.00748412,133.6162435,4.1234E+18,1.88E+24,4.88E-03
2946.488573,9.79E-15,0.00840744,118.9422702,3.67056E+18,1.66E+24,4.31E-03
2946.48444,9.62E-15,0.0096504,103.6226478,3.19779E+18,1.24E+24,3.21E-03
2946.473559,1.06E-14,0.00967466,103.3628055,3.18978E+18,1.36E+24,3.54E-03
2946.454078,9.30E-15,0.00773546,129.2747943,3.98942E+18,1.86E+24,4.84E-03
2946.445101,1.26E-14,0.0113841,87.84181446,2.7108E+18,1.16E+24,3.02E-03
2946.444912,1.05E-14,0.0107207,93.27749121,2.87854E+18,1.10E+24,2.85E-03
2946.444574,9.63E-15,0.0100841,99.16601382,3.06026E+18,1.13E+24,2.95E-03
2946.441687,1.06E-14,0.00973754,102.6953419,3.16918E+18,1.34E+24,3.48E-03
2946.436546,1.05E-14,0.00967877,103.3189135,3.18842E+18,1.34E+24,3.50E-03
2946.431525,9.67E-15,0.00999156,100.0844713,3.08861E+18,1.16E+24,3.02E-03
2946.425047,9.47E-15,0.0110866,90.19897895,2.78354E+18,9.22E+23,2.40E-03
2946.412587,9.55E-15,0.00825915,121.0778349,3.73646E+18,1.68E+24,4.36E-03
2946.409577,9.09E-15,0.00951455,105.1021856,3.24345E+18,1.20E+24,3.12E-03
2946.407748,9.89E-15,0.0106826,93.61016981,2.88881E+18,1.04E+24,2.70E-03
2946.403705,9.71E-15,0.0110814,90.24130525,2.78485E+18,9.47E+23,2.46E-03
2946.399046,1.04E-14,0.00963914,103.743695,3.20153E+18,1.34E+24,3.50E-03
2946.39614,1.10E-14,0.0109996,90.91239681,2.80556E+18,1.09E+24,2.82E-03
2946.37256,9.58E-15,0.00881807,113.4034999,3.49963E+18,1.47E+24,3.83E-03
2946.371826,9.96E-15,0.00838755,119.2243265,3.67926E+18,1.69E+24,4.40E-03
2946.370721,9.03E-15,0.0100705,99.29993546,3.0644E+18,1.07E+24,2.77E-03
2946.370658,1.12E-14,0.0112721,88.71461396,2.73773E+18,1.05E+24,2.74E-03
2946.369867,9.04E-15,0.00937369,106.6815736,3.29219E+18,1.23E+24,3.20E-03
2946.368126,1.01E-14,0.00871052,114.8037086,3.54284E+18,1.59E+24,4.13E-03
2946.362083,7.84E-15,0.0094158,106.2044648,3.27747E+18,1.06E+24,2.75E-03
2946.35683,1.10E-14,0.0100763,99.24277761,3.06263E+18,1.29E+24,3.36E-03
2946.355188,9.43E-15,0.011657,85.78536502,2.64734E+18,8.30E+23,2.16E-03
2946.354192,1.08E-14,0.0110256,90.6980119,2.79894E+18,1.06E+24,2.76E-03
2946.353703,9.46E-15,0.00963177,103.8230772,3.20398E+18,1.22E+24,3.17E-03
2946.348937,1.14E-14,0.00936197,106.8151254,3.29631E+18,1.56E+24,4.05E-03
2946.346866,7.11E-15,0.00825136,121.1921429,3.73999E+18,1.25E+24,3.25E-03
2946.339931,1.03E-14,0.00951569,105.0895941,3.24306E+18,1.36E+24,3.53E-03
2946.339593,8.69E-15,0.00797259,125.4297537,3.87076E+18,1.64E+24,4.25E-03
2946.33182,1.03E-14,0.0109497,91.32670301,2.81834E+18,1.03E+24,2.68E-03
2946.319693,9.72E-15,0.0105428,94.85146261,2.92712E+18,1.05E+24,2.72E-03
2946.313461,1.00E-14,0.00994812,100.5215056,3.10209E+18,1.21E+24,3.16E-03
2946.306952,1.20E-14,0.0103638,96.48970455,2.97767E+18,1.34E+24,3.47E-03
2946.306791,8.96E-15,0.00956482,104.5497981,3.22641E+18,1.17E+24,3.05E-03
2946.306611,8.96E-15,0.0115987,86.21655875,2.66064E+18,7.97E+23,2.07E-03
2946.306223,1.01E-14,0.0108672,92.02002356,2.83974E+18,1.03E+24,2.67E-03
2946.294004,1.03E-14,0.0092294,108.3494052,3.34366E+18,1.45E+24,3.76E-03
2946.291014,1.01E-14,0.00956568,104.5403986,3.22612E+18,1.32E+24,3.43E-03
2946.28899,1.11E-14,0.0113532,88.08089349,2.71818E+18,1.03E+24,2.67E-03
2946.286645,1.29E-14,0.0116431,85.88777903,2.6505E+18,1.14E+24,2.96E-03
2946.286307,1.00E-14,0.0121674,82.1868271,2.53629E+18,8.09E+23,2.10E-03
2946.279327,1.16E-14,0.0117774,84.90838385,2.62027E+18,9.99E+23,2.60E-03
2946.277717,8.63E-15,0.0092143,108.5269635,3.34914E+18,1.22E+24,3.16E-03
2946.276946,1.01E-14,0.00839594,119.1051866,3.67559E+18,1.71E+24,4.46E-03
2946.276901,9.30E-15,0.0119789,83.48011921,2.5762E+18,7.75E+23,2.02E-03
2946.269461,1.17E-14,0.00899317,111.1954961,3.43149E+18,1.73E+24,4.50E-03
2946.2687,1.00E-14,0.00975723,102.4881037,3.16278E+18,1.26E+24,3.28E-03
2946.2681,9.84E-15,0.0109279,91.50889009,2.82396E+18,9.86E+23,2.56E-03
2946.266398,1.12E-14,0.0110758,90.28693187,2.78625E+18,1.09E+24,2.83E-03
2946.265558,9.87E-15,0.0105951,94.38325264,2.91267E+18,1.05E+24,2.74E-03
2946.265035,1.17E-14,0.0109517,91.31002493,2.81783E+18,1.17E+24,3.04E-03
2946.243382,9.02E-15,0.00924211,108.2004001,3.33906E+18,1.26E+24,3.29E-03
2946.243125,1.05E-14,0.00966389,103.477999,3.19333E+18,1.34E+24,3.48E-03
2946.241813,1.26E-14,0.0107118,93.35499169,2.88094E+18,1.31E+24,3.42E-03
2946.241801,9.64E-15,0.0114453,87.37210908,2.6963E+18,8.81E+23,2.29E-03
2946.241766,9.41E-15,0.00947589,105.5309844,3.25669E+18,1.25E+24,3.26E-03
2946.239324,1.13E-14,0.010387,96.27418889,2.97102E+18,1.26E+24,3.27E-03
2946.239236,9.90E-15,0.00963395,103.7995838,3.20326E+18,1.28E+24,3.32E-03
2946.238504,1.15E-14,0.0107714,92.83844254,2.86499E+18,1.18E+24,3.07E-03
2946.237824,1.12E-14,0.011029,90.67005168,2.79808E+18,1.10E+24,2.87E-03
2946.229992,1.12E-14,0.0112251,89.08606605,2.7492E+18,1.07E+24,2.78E-03
2946.227529,1.02E-14,0.00913719,109.4428375,3.37741E+18,1.46E+24,3.79E-03
2946.225634,1.11E-14,0.010281,97.26680284,3.00165E+18,1.26E+24,3.27E-03
2946.219469,9.87E-15,0.00994795,100.5232234,3.10215E+18,1.19E+24,3.10E-03
2946.218,9.74E-15,0.00982669,101.7636661,3.14043E+18,1.21E+24,3.14E-03
2946.206125,9.19E-15,0.0104481,95.71118194,2.95365E+18,1.01E+24,2.62E-03
2946.205204,9.37E-15,0.0100139,99.86119294,3.08172E+18,1.12E+24,2.91E-03
2946.202492,9.74E-15,0.00967073,103.4048102,3.19107E+18,1.25E+24,3.24E-03
2946.200677,1.06E-14,0.0106833,93.60403621,2.88862E+18,1.11E+24,2.88E-03
2946.199643,9.57E-15,0.00875147,114.2665175,3.52626E+18,1.49E+24,3.89E-03
2946.198435,1.11E-14,0.0120071,83.28405693,2.57015E+18,9.23E+23,2.40E-03
2946.185498,1.06E-14,0.00844297,118.4417332,3.65511E+18,1.77E+24,4.61E-03
2946.184386,1.22E-14,0.0114049,87.68161054,2.70585E+18,1.12E+24,2.91E-03
2946.18436,1.00E-14,0.0110839,90.22095111,2.78422E+18,9.79E+23,2.54E-03
2946.183835,1.21E-14,0.0102903,97.17889663,2.99894E+18,1.37E+24,3.55E-03
2946.182705,8.47E-15,0.00866768,115.3711258,3.56035E+18,1.35E+24,3.51E-03
2946.182213,8.65E-15,0.00843804,118.5109338,3.65725E+18,1.45E+24,3.78E-03
2946.180651,8.71E-15,0.00757637,131.98933,4.07319E+18,1.82E+24,4.72E-03
2946.177453,9.58E-15,0.0117213,85.31476884,2.63281E+18,8.35E+23,2.17E-03
2946.172786,8.21E-15,0.00861628,116.0593667,3.58159E+18,1.32E+24,3.44E-03
2946.169855,8.93E-15,0.00763461,130.9824601,4.04212E+18,1.83E+24,4.77E-03
2946.169273,1.20E-14,0.0106783,93.6478653,2.88997E+18,1.26E+24,3.28E-03
2946.154816,9.33E-15,0.0078785,126.9277147,3.91699E+18,1.80E+24,4.68E-03
2946.1535,1.01E-14,0.0104667,95.541097,2.9484E+18,1.10E+24,2.86E-03
2946.153374,9.93E-15,0.0101501,98.52119684,3.04036E+18,1.15E+24,3.00E-03
2946.15163,1.12E-14,0.0110462,90.52886966,2.79372E+18,1.10E+24,2.86E-03
2946.145862,9.73E-15,0.00987227,101.293826,3.12593E+18,1.20E+24,3.11E-03
2946.140788,9.72E-15,0.0114551,87.297361,2.694E+18,8.86E+23,2.30E-03
2946.132331,9.32E-15,0.00885101,112.9814564,3.48661E+18,1.42E+24,3.70E-03
2946.129404,1.02E-14,0.00806352,124.0153184,3.82711E+18,1.87E+24,4.87E-03
2946.129305,1.02E-14,0.0109951,90.94960482,2.8067E+18,1.01E+24,2.62E-03
2946.126601,9.65E-15,0.0105322,94.94692467,2.93006E+18,1.04E+24,2.71E-03
2946.126193,1.10E-14,0.0112021,89.26897635,2.75484E+18,1.05E+24,2.72E-03
2946.123889,9.86E-15,0.00917721,108.9655789,3.36268E+18,1.40E+24,3.64E-03
2946.112733,1.02E-14,0.00884521,113.0555408,3.48889E+18,1.56E+24,4.05E-03
2939.752346,5.21E-15,0.00957932,104.3915434,3.22152E+18,6.79E+23,1.77E-03
2932.435735,2.14E-14,0.00997668,100.2337451,3.09321E+18,2.58E+24,6.70E-03
2930.906304,1.79E-14,0.00784796,127.4216484,3.93223E+18,3.48E+24,9.06E-03
2930.906304,1.79E-14,0.00784796,127.4216484,3.93223E+18,3.48E+24,9.06E-03
2911.635289,7.65E-15,0.0088918,112.4631683,3.47061E+18,1.16E+24,3.01E-03
2911.612797,9.77E-15,0.0118752,84.20910806,2.59869E+18,8.29E+23,2.15E-03
2911.570467,6.74E-15,0.0103324,96.78293523,2.98672E+18,7.56E+23,1.96E-03
2911.558859,8.09E-15,0.0109037,91.71198767,2.83023E+18,8.15E+23,2.12E-03
2911.542109,7.26E-15,0.00917825,108.9532318,3.3623E+18,1.03E+24,2.68E-03
2911.533855,7.93E-15,0.010855,92.12344542,2.84293E+18,8.06E+23,2.09E-03
2911.533419,8.27E-15,0.0101267,98.74885204,3.04739E+18,9.66E+23,2.51E-03
2911.522877,7.03E-15,0.0104485,95.70751783,2.95353E+18,7.71E+23,2.00E-03
2911.511535,8.56E-15,0.0100617,99.38678355,3.06708E+18,1.01E+24,2.63E-03
2911.501569,9.34E-15,0.0106842,93.59615133,2.88838E+18,9.80E+23,2.55E-03
2911.498443,8.57E-15,0.0107881,92.69472845,2.86056E+18,8.81E+23,2.29E-03
2911.494255,7.95E-15,0.00959194,104.2541968,3.21728E+18,1.03E+24,2.69E-03
2911.492746,8.72E-15,0.00949961,105.2674794,3.24855E+18,1.16E+24,3.01E-03
2911.485842,8.36E-15,0.00915658,109.211081,3.37025E+18,1.19E+24,3.10E-03
2911.483834,7.98E-15,0.00984181,101.6073263,3.1356E+18,9.86E+23,2.56E-03
2911.476177,8.40E-15,0.0110026,90.88760838,2.80479E+18,8.31E+23,2.16E-03
2911.474839,8.37E-15,0.00946617,105.6393452,3.26003E+18,1.12E+24,2.91E-03
2911.467181,7.22E-15,0.00893052,111.9755625,3.45557E+18,1.08E+24,2.82E-03
2911.463597,7.27E-15,0.0102415,97.64194698,3.01323E+18,8.29E+23,2.16E-03
2911.454394,9.72E-15,0.0108048,92.55145861,2.85614E+18,9.96E+23,2.59E-03
2911.451524,9.02E-15,0.00990963,100.9119412,3.11414E+18,1.10E+24,2.86E-03
2911.450142,8.39E-15,0.00752576,132.8769453,4.10058E+18,1.77E+24,4.61E-03
2911.448425,7.84E-15,0.0104744,95.47086229,2.94623E+18,8.55E+23,2.22E-03
2911.44611,8.55E-15,0.0114802,87.1064964,2.68811E+18,7.77E+23,2.02E-03
2911.437776,8.28E-15,0.00887723,112.6477516,3.47631E+18,1.26E+24,3.27E-03
2911.432758,8.34E-15,0.0100409,99.592666,3.07343E+18,9.90E+23,2.57E-03
2911.429965,7.45E-15,0.00997609,100.2396731,3.0934E+18,8.96E+23,2.33E-03
2911.428723,8.87E-15,0.0106259,94.10967542,2.90422E+18,9.40E+23,2.44E-03
2911.421634,8.19E-15,0.00953198,104.9099977,3.23752E+18,1.08E+24,2.81E-03
2911.419188,7.55E-15,0.00763183,131.0301723,4.04359E+18,1.55E+24,4.03E-03
2911.414344,8.03E-15,0.0100506,99.49654747,3.07046E+18,9.51E+23,2.47E-03
2911.412608,9.18E-15,0.0110237,90.71364424,2.79942E+18,9.04E+23,2.35E-03
2911.412436,8.14E-15,0.00867002,115.3399877,3.55939E+18,1.30E+24,3.37E-03
2911.409296,8.86E-15,0.0106487,93.90817658,2.89801E+18,9.35E+23,2.43E-03
2911.407996,8.46E-15,0.0104789,95.42986382,2.94497E+18,9.22E+23,2.40E-03
2911.407409,8.83E-15,0.0119677,83.55824427,2.57861E+18,7.38E+23,1.92E-03
2911.403823,9.11E-15,0.0105928,94.40374594,2.9133E+18,9.72E+23,2.53E-03
2911.397181,4.79E-15,0.00839785,119.0780974,3.67475E+18,8.13E+23,2.11E-03
2911.397181,4.79E-15,0.00839785,119.0780974,3.67475E+18,8.13E+23,2.11E-03
2911.39629,7.52E-15,0.00917638,108.9754348,3.36298E+18,1.07E+24,2.78E-03
2911.38881,8.77E-15,0.0110363,90.61007765,2.79623E+18,8.62E+23,2.24E-03
2911.388186,7.40E-15,0.00917626,108.9768599,3.36303E+18,1.05E+24,2.73E-03
2911.385413,8.42E-15,0.0120385,83.06682726,2.56344E+18,6.96E+23,1.81E-03
2911.384617,7.19E-15,0.010064,99.36406995,3.06638E+18,8.49E+23,2.21E-03
2911.38239,7.05E-15,0.00968468,103.2558639,3.18648E+18,8.99E+23,2.34E-03
2911.380392,7.35E-15,0.0110045,90.87191603,2.80431E+18,7.26E+23,1.89E-03
2911.370672,9.31E-15,0.0107567,92.96531464,2.86891E+18,9.63E+23,2.50E-03
2911.368904,7.47E-15,0.00819794,121.9818637,3.76436E+18,1.33E+24,3.46E-03
2911.367829,9.99E-15,0.0121014,82.63506702,2.55012E+18,8.16E+23,2.12E-03
2911.365295,9.51E-15,0.0116993,85.47519937,2.63776E+18,8.31E+23,2.16E-03
2911.364429,8.32E-15,0.00908157,110.1131192,3.39809E+18,1.21E+24,3.14E-03
2911.362045,6.77E-15,0.00823348,121.4553263,3.74811E+18,1.20E+24,3.11E-03
2911.355391,7.26E-15,0.00755464,132.3689812,4.08491E+18,1.52E+24,3.96E-03
2911.350044,8.79E-15,0.00943486,105.989914,3.27085E+18,1.18E+24,3.07E-03
2911.348208,8.47E-15,0.00919301,108.7783,3.3569E+18,1.20E+24,3.12E-03
2911.344996,8.62E-15,0.00962226,103.925689,3.20715E+18,1.11E+24,2.90E-03
2911.341983,8.66E-15,0.0114181,87.5802454,2.70273E+18,7.95E+23,2.07E-03
2911.340287,7.70E-15,0.00997915,100.2089356,3.09245E+18,9.25E+23,2.41E-03
2911.339182,8.32E-15,0.01067,93.72071228,2.89222E+18,8.75E+23,2.27E-03
2911.338379,9.09E-15,0.0108045,92.55402841,2.85622E+18,9.31E+23,2.42E-03
2911.337923,7.40E-15,0.0094728,105.5654083,3.25775E+18,9.87E+23,2.57E-03
2911.336143,8.39E-15,0.0113187,88.34936874,2.72646E+18,7.84E+23,2.04E-03
2911.335339,7.10E-15,0.00789761,126.6205852,3.90751E+18,1.36E+24,3.54E-03
2911.331441,8.10E-15,0.0105948,94.38592517,2.91275E+18,8.64E+23,2.25E-03
2911.328604,6.66E-15,0.00780895,128.0581896,3.95188E+18,1.31E+24,3.40E-03
2911.326029,8.32E-15,0.0101319,98.69817112,3.04583E+18,9.70E+23,2.52E-03
2911.325379,7.44E-15,0.00985018,101.5209874,3.13294E+18,9.17E+23,2.38E-03
2911.323569,8.12E-15,0.0102101,97.94223367,3.0225E+18,9.33E+23,2.42E-03
2911.320429,9.14E-15,0.0107037,93.42563786,2.88312E+18,9.55E+23,2.48E-03
2911.320108,8.45E-15,0.00993806,100.6232605,3.10523E+18,1.02E+24,2.66E-03
2911.318001,8.46E-15,0.0104245,95.92786225,2.96033E+18,9.31E+23,2.42E-03
2911.312907,8.94E-15,0.00967005,103.4120816,3.1913E+18,1.14E+24,2.98E-03
2911.30886,8.12E-15,0.00991897,100.8169195,3.11121E+18,9.88E+23,2.57E-03
2911.305066,6.68E-15,0.00913721,109.4425979,3.3774E+18,9.57E+23,2.49E-03
2911.303724,8.28E-15,0.0109216,91.56167594,2.82559E+18,8.30E+23,2.16E-03
2911.301289,7.36E-15,0.00977197,102.3335111,3.15801E+18,9.22E+23,2.40E-03
2911.296518,8.51E-15,0.0107082,93.3863768,2.8819E+18,8.88E+23,2.31E-03
2911.29463,6.85E-15,0.00926664,107.9139796,3.33023E+18,9.54E+23,2.48E-03
2911.290456,7.63E-15,0.00940366,106.3415734,3.2817E+18,1.03E+24,2.68E-03
2911.285884,7.41E-15,0.00946224,105.6832209,3.26138E+18,9.91E+23,2.58E-03
2911.280419,6.78E-15,0.0112281,89.06226343,2.74846E+18,6.44E+23,1.67E-03
2911.278965,7.68E-15,0.00844156,118.4615166,3.65572E+18,1.29E+24,3.35E-03
2911.274955,7.78E-15,0.00941903,106.1680449,3.27635E+18,1.05E+24,2.73E-03
2911.272976,7.83E-15,0.00815309,122.6528838,3.78507E+18,1.41E+24,3.67E-03
2911.26349,8.29E-15,0.0103876,96.26862798,2.97085E+18,9.20E+23,2.39E-03
2911.253203,7.96E-15,0.00864314,115.6986928,3.57046E+18,1.27E+24,3.31E-03
2911.252999,8.45E-15,0.00987109,101.3059348,3.1263E+18,1.04E+24,2.70E-03
2911.252812,8.05E-15,0.0107681,92.86689388,2.86587E+18,8.30E+23,2.16E-03
2911.251902,8.12E-15,0.0098363,101.6642437,3.13736E+18,1.00E+24,2.61E-03
2911.236679,7.06E-15,0.00969504,103.145526,3.18307E+18,8.98E+23,2.34E-03
2911.233277,7.75E-15,0.009586,104.3187982,3.21928E+18,1.01E+24,2.63E-03
2911.232888,8.77E-15,0.0105255,95.00736307,2.93193E+18,9.47E+23,2.46E-03
2911.232163,8.33E-15,0.0102133,97.91154671,3.02155E+18,9.55E+23,2.48E-03
2911.231869,9.15E-15,0.010882,91.89487227,2.83588E+18,9.25E+23,2.40E-03
2911.228334,8.20E-15,0.00978988,102.146298,3.15223E+18,1.02E+24,2.66E-03
2911.226267,9.50E-15,0.0110015,90.89669591,2.80507E+18,9.39E+23,2.44E-03
2911.222206,7.68E-15,0.00921957,108.4649284,3.34723E+18,1.08E+24,2.81E-03
2911.203693,8.91E-15,0.0101326,98.69135266,3.04562E+18,1.04E+24,2.70E-03
2911.198155,6.95E-15,0.00937578,106.6577927,3.29146E+18,9.46E+23,2.46E-03
2911.196881,6.61E-15,0.0087904,113.760466,3.51065E+18,1.02E+24,2.66E-03
2911.195399,7.96E-15,0.00962845,103.8588766,3.20508E+18,1.03E+24,2.67E-03
2911.193922,9.08E-15,0.0122026,81.94974841,2.52897E+18,7.30E+23,1.90E-03
2911.18698,7.90E-15,0.0100084,99.9160705,3.08341E+18,9.44E+23,2.45E-03
2911.183825,6.98E-15,0.00819439,122.0347091,3.76599E+18,1.24E+24,3.24E-03
2911.179671,6.98E-15,0.00959572,104.2131284,3.21602E+18,9.07E+23,2.36E-03
2911.178261,7.46E-15,0.00982712,101.7592133,3.14029E+18,9.25E+23,2.40E-03
2911.177613,7.58E-15,0.010017,99.83028851,3.08076E+18,9.04E+23,2.35E-03
2911.173141,8.45E-15,0.00882063,113.3705869,3.49862E+18,1.30E+24,3.38E-03
2911.167465,9.28E-15,0.00870998,114.8108262,3.54306E+18,1.46E+24,3.81E-03
2911.154257,7.01E-15,0.0112629,88.7870797,2.73997E+18,6.61E+23,1.72E-03
2911.123235,8.06E-15,0.00928718,107.6753116,3.32286E+18,1.12E+24,2.91E-03
2911.121953,8.94E-15,0.0105213,95.04528908,2.9331E+18,9.66E+23,2.51E-03
2911.121559,8.36E-15,0.0108488,92.17609321,2.84455E+18,8.50E+23,2.21E-03
2911.116927,8.13E-15,0.0108278,92.35486433,2.85007E+18,8.30E+23,2.16E-03
2911.099631,9.32E-15,0.0110866,90.19897895,2.78354E+18,9.08E+23,2.36E-03
2911.039508,8.22E-15,0.00874034,114.4120252,3.53076E+18,1.29E+24,3.35E-03
2911.038047,9.00E-15,0.0120236,83.16976613,2.56662E+18,7.45E+23,1.94E-03
2911.033372,7.83E-15,0.00978524,102.1947341,3.15373E+18,9.79E+23,2.54E-03
2910.981527,8.80E-15,0.0100476,99.52625503,3.07138E+18,1.04E+24,2.71E-03
2896.262064,7.62E-15,0.0112932,88.54886126,2.73262E+18,7.15E+23,1.86E-03
2896.233573,6.66E-15,0.0103516,96.60342363,2.98118E+18,7.44E+23,1.93E-03
2896.217501,7.35E-15,0.00980164,102.023743,3.14845E+18,9.15E+23,2.38E-03
2896.066173,6.78E-15,0.0095739,104.4506418,3.22335E+18,8.85E+23,2.30E-03
2895.725237,6.56E-15,0.00903064,110.7341229,3.41726E+18,9.62E+23,2.50E-03
2895.656504,7.71E-15,0.0115955,86.24035186,2.66138E+18,6.86E+23,1.78E-03
2895.338899,8.53E-15,0.0100946,99.06286529,3.05708E+18,1.00E+24,2.60E-03
2895.1556,8.16E-15,0.0108485,92.17864221,2.84463E+18,8.29E+23,2.16E-03
2895.139274,6.67E-15,0.00967881,103.3184865,3.18841E+18,8.51E+23,2.21E-03
2894.758672,7.52E-15,0.00825106,121.1965493,3.74013E+18,1.32E+24,3.44E-03
2894.716993,7.58E-15,0.00967949,103.3112282,3.18818E+18,9.68E+23,2.52E-03
2894.705246,7.01E-15,0.00857767,116.5817757,3.59771E+18,1.14E+24,2.96E-03
2894.700828,7.55E-15,0.00957688,104.4181404,3.22234E+18,9.85E+23,2.56E-03
2894.688917,4.08E-15,0.00803296,124.4871131,3.84167E+18,7.56E+23,1.97E-03
2894.688917,4.08E-15,0.00803296,124.4871131,3.84167E+18,7.56E+23,1.97E-03
2894.67276,7.33E-15,0.0111218,89.91350321,2.77473E+18,7.09E+23,1.84E-03
2894.599455,6.73E-15,0.00980278,102.0118783,3.14809E+18,8.38E+23,2.18E-03
2894.597244,6.69E-15,0.00830282,120.4410068,3.71681E+18,1.16E+24,3.02E-03
2894.518298,4.91E-15,0.0095428,104.7910467,3.23385E+18,6.45E+23,1.68E-03
2894.517608,6.99E-15,0.00835262,119.7229133,3.69465E+18,1.20E+24,3.12E-03
2894.48988,7.37E-15,0.00997981,100.2023085,3.09224E+18,8.86E+23,2.30E-03
2894.357592,6.84E-15,0.00932604,107.2266471,3.30901E+18,9.41E+23,2.45E-03
2894.344357,7.55E-15,0.0109781,91.0904437,2.81105E+18,7.50E+23,1.95E-03
2894.331004,8.04E-15,0.00922855,108.3593847,3.34397E+18,1.13E+24,2.94E-03
2894.300709,6.09E-15,0.00901814,110.887611,3.42199E+18,8.97E+23,2.33E-03
2894.284972,6.65E-15,0.00894904,111.7438295,3.44841E+18,9.93E+23,2.58E-03
2894.258421,6.33E-15,0.00964381,103.6934573,3.19998E+18,8.14E+23,2.12E-03
2894.256499,7.40E-15,0.00861317,116.1012728,3.58289E+18,1.19E+24,3.10E-03
2894.215887,8.03E-15,0.0115004,86.95349727,2.68338E+18,7.27E+23,1.89E-03
2894.210202,6.12E-15,0.00826634,120.9725223,3.73321E+18,1.07E+24,2.79E-03
2894.206771,7.81E-15,0.00982187,101.8136058,3.14197E+18,9.69E+23,2.52E-03
2894.202352,7.08E-15,0.00880362,113.589637,3.50538E+18,1.09E+24,2.84E-03
2894.201838,8.23E-15,0.00885668,112.9091262,3.48438E+18,1.26E+24,3.26E-03
2894.196674,7.64E-15,0.0097418,102.6504342,3.16779E+18,9.63E+23,2.51E-03
2894.194766,6.84E-15,0.00812431,123.087376,3.79848E+18,1.24E+24,3.23E-03
2894.170279,7.29E-15,0.0100984,99.02558821,3.05593E+18,8.55E+23,2.22E-03
2894.162072,7.07E-15,0.00900213,111.084821,3.42808E+18,1.04E+24,2.71E-03
2894.148708,7.67E-15,0.00924775,108.1344111,3.33703E+18,1.07E+24,2.79E-03
2894.144807,7.60E-15,0.00857006,116.6852974,3.60091E+18,1.24E+24,3.22E-03
2894.144561,6.54E-15,0.00980344,102.0050105,3.14787E+18,8.14E+23,2.12E-03
2894.116033,7.41E-15,0.00970009,103.091827,3.18141E+18,9.42E+23,2.45E-03
2894.113573,7.47E-15,0.00906922,110.2630656,3.40272E+18,1.09E+24,2.83E-03
2894.111995,8.44E-15,0.0112392,88.97430422,2.74575E+18,8.00E+23,2.08E-03
2894.108048,8.94E-15,0.00959427,104.2288783,3.2165E+18,1.16E+24,3.02E-03
2894.103733,6.64E-15,0.00854173,117.0723027,3.61285E+18,1.09E+24,2.83E-03
2894.093608,6.31E-15,0.00906513,110.312814,3.40425E+18,9.18E+23,2.39E-03
2894.092161,7.11E-15,0.0100785,99.22111425,3.06196E+18,8.38E+23,2.18E-03
2894.09194,9.40E-15,0.0131076,76.29161708,2.35436E+18,6.55E+23,1.70E-03
2894.079695,6.94E-15,0.00943153,106.027336,3.272E+18,9.34E+23,2.43E-03
2894.07819,5.84E-15,0.00917514,108.9901625,3.36344E+18,8.30E+23,2.16E-03
